nome,preco,ano,km,vendedor,localização,link,historico,vistoria,marca,motor
Jeep Compass 2.0 16v Flex Sport Automático,95990.0,2020,67264,Vendedor indepedente,Salvador,https://carro.mercadolivre.com.br/MLB-3847339951-compass-20-16v-flex-sport-automatico-_JM#position%3D40%26search_layout%3Dgrid%26type%3Ditem%26tracking_id%3D89cff722-1c74-4bb3-82d5-c29cd9b96932,1,0,Jeep,2.0
Mitsubishi Pajero Full 3.2 Hpe Aut. 5p,159900.0,2016,200000,Vendedor indepedente,Salvador,https://carro.mercadolivre.com.br/MLB-3846971365-mitsubishi-pajero-full-2016-32-hpe-aut-5p-_JM#position%3D41%26search_layout%3Dgrid%26type%3Ditem%26tracking_id%3D89cff722-1c74-4bb3-82d5-c29cd9b96932,0,0,Mitsubishi,3.2
Jeep Renegade 1.8 Longitude Flex Aut. 5p,81499.0,2020,59000,Vendedor indepedente,Salvador,https://carro.mercadolivre.com.br/MLB-5053489922-jeep-renegade-2020-18-longitude-flex-aut-5p-_JM#position%3D42%26search_layout%3Dgrid%26type%3Ditem%26tracking_id%3D89cff722-1c74-4bb3-82d5-c29cd9b96932,0,0,Jeep,1.8
Volkswagen Polo Track 1.0 Flex 12v 5p,75990.0,2024,50051,Por Seminovos Movida,Salvador,https://carro.mercadolivre.com.br/MLB-4999265576-polo-track-10-flex-12v-5p-_JM#position%3D43%26search_layout%3Dgrid%26type%3Ditem%26tracking_id%3D89cff722-1c74-4bb3-82d5-c29cd9b96932,1,1,Volkswagen,1.0
Fiat Argo 1.0 Firefly Flex Drive Manual,54990.0,2020,63017,Vendedor indepedente,Salvador,https://carro.mercadolivre.com.br/MLB-3844950287-argo-10-firefly-flex-drive-manual-_JM#position%3D44%26search_layout%3Dgrid%26type%3Ditem%26tracking_id%3D89cff722-1c74-4bb3-82d5-c29cd9b96932,1,0,Fiat,1.0
Honda City Lx Cvt,64900.0,2016,133833,Vendedor indepedente,Lauro de Freitas,https://carro.mercadolivre.com.br/MLB-3831717881-honda-city-lx-cvt-2016-_JM#position%3D45%26search_layout%3Dgrid%26type%3Ditem%26tracking_id%3D89cff722-1c74-4bb3-82d5-c29cd9b96932,1,0,Honda,Não informado
Nissan Kicks 1.6 16v Flexstart Sl 4p Xtronic,85990.0,2019,64991,Vendedor indepedente,Salvador,https://carro.mercadolivre.com.br/MLB-3842666275-kicks-16-16v-flexstart-sl-4p-xtronic-_JM#position%3D46%26search_layout%3Dgrid%26type%3Ditem%26tracking_id%3D89cff722-1c74-4bb3-82d5-c29cd9b96932,1,0,Nissan,1.6
Renault Captur 1.6 16v Sce Flex Life X-tronic,73990.0,2020,82697,Vendedor indepedente,Lauro de Freitas,https://carro.mercadolivre.com.br/MLB-5016024252-captur-16-16v-sce-flex-life-x-tronic-_JM#position%3D47%26search_layout%3Dgrid%26type%3Ditem%26tracking_id%3D89cff722-1c74-4bb3-82d5-c29cd9b96932,1,0,Renault,1.6
Renault Captur 1.6 16v Sce Flex Intense X-tronic,77990.0,2020,43928,Vendedor indepedente,Salvador,https://carro.mercadolivre.com.br/MLB-5043390264-captur-16-16v-sce-flex-intense-x-tronic-_JM#position%3D48%26search_layout%3Dgrid%26type%3Ditem%26tracking_id%3D89cff722-1c74-4bb3-82d5-c29cd9b96932,1,0,Renault,1.6
Chevrolet Onix Ltz 1.0 Turbo (aut.),82790.0,2022,63039,Por Seminovos Movida,Lauro de Freitas,https://carro.mercadolivre.com.br/MLB-5033057152-onix-ltz-10-turbo-aut-_JM#position%3D1%26search_layout%3Dgrid%26type%3Ditem%26tracking_id%3D11e21fd6-354d-4457-9a49-d61f31cb1964,1,1,Chevrolet,1.0
Toyota Rav4 2.0 Top 4x2 16v Gasolina 4p Automático,124900.0,2018,91283,Vendedor indepedente,Salvador,https://carro.mercadolivre.com.br/MLB-4979529204-toyota-rav4-20-top-4x2-16v-gasolina-4p-automatico-_JM#position%3D2%26search_layout%3Dgrid%26type%3Ditem%26tracking_id%3D11e21fd6-354d-4457-9a49-d61f31cb1964,0,1,Toyota,2.0
Jeep Compass Limited F,105000.0,2018,40000,Vendedor indepedente,Eunápolis,https://carro.mercadolivre.com.br/MLB-5038340752-jeep-compass-limited-f-2018-_JM#position%3D3%26search_layout%3Dgrid%26type%3Ditem%26tracking_id%3D11e21fd6-354d-4457-9a49-d61f31cb1964,1,0,Jeep,Não informado
Volkswagen Jetta R-line 250 Tsi 1.4 Flex 16v Aut.,112900.0,2019,103640,Vendedor indepedente,Salvador,https://carro.mercadolivre.com.br/MLB-3846615567-volkswagen-jetta-r-line-250-tsi-14-flex-16v-aut-20192-_JM#position%3D4%26search_layout%3Dgrid%26type%3Ditem%26tracking_id%3D11e21fd6-354d-4457-9a49-d61f31cb1964,1,0,Volkswagen,1.4
Citroën C3 1.6 Exclusive 16v Flex 4p Automático,53990.0,2017,67796,Vendedor indepedente,Salvador,https://carro.mercadolivre.com.br/MLB-4976879014-c3-16-exclusive-16v-flex-4p-automatico-_JM#position%3D5%26search_layout%3Dgrid%26type%3Ditem%26tracking_id%3D11e21fd6-354d-4457-9a49-d61f31cb1964,1,0,Citroën,1.6
Kia Sportage 2.0 Ex 4x2 16v Flex 4p Automático,118990.0,2019,41856,Vendedor indepedente,Salvador,https://carro.mercadolivre.com.br/MLB-3832812449-sportage-20-ex-4x2-16v-flex-4p-automatico-_JM#position%3D6%26search_layout%3Dgrid%26type%3Ditem%26tracking_id%3D11e21fd6-354d-4457-9a49-d61f31cb1964,1,0,Kia,2.0
Jeep Renegade 1.8 16v Flex Longitude 4p Automático,76900.0,2018,58275,Vendedor indepedente,Salvador,https://carro.mercadolivre.com.br/MLB-5029413860-jeep-renegade-18-16v-flex-longitude-4p-automatico-_JM#position%3D7%26search_layout%3Dgrid%26type%3Ditem%26tracking_id%3D11e21fd6-354d-4457-9a49-d61f31cb1964,1,0,Jeep,1.8
Chery Tiggo 2 1.5 Look 16v Flex 5p,56000.0,2019,79000,Vendedor indepedente,Alagoinhas,https://carro.mercadolivre.com.br/MLB-4983846386-chery-tiggo-2-2019-15-look-16v-flex-5p-_JM#position%3D8%26search_layout%3Dgrid%26type%3Ditem%26tracking_id%3D11e21fd6-354d-4457-9a49-d61f31cb1964,0,0,Chery,1.5
Chevrolet Equinox 2.0 Premier Turbo Awd Aut. 5p,148000.0,2019,16800,Vendedor indepedente,Vitória da Conquista,https://carro.mercadolivre.com.br/MLB-5025997586-gmequinox-20-premier-4wd-aut-_JM#position%3D9%26search_layout%3Dgrid%26type%3Ditem%26tracking_id%3D11e21fd6-354d-4457-9a49-d61f31cb1964,1,0,Chevrolet,2.0
Citroën C3 1.6 Exclusive 16v Flex 4p Automático,51790.0,2017,56199,Vendedor indepedente,Lauro de Freitas,https://carro.mercadolivre.com.br/MLB-5016066130-c3-16-exclusive-16v-flex-4p-automatico-_JM#position%3D10%26search_layout%3Dgrid%26type%3Ditem%26tracking_id%3D11e21fd6-354d-4457-9a49-d61f31cb1964,1,0,Citroën,1.6
Jeep Compass 2.0 16v Flex Longitude Automático,89990.0,2017,59173,Vendedor indepedente,Salvador,https://carro.mercadolivre.com.br/MLB-3818625187-compass-20-16v-flex-longitude-automatico-_JM#position%3D11%26search_layout%3Dgrid%26type%3Ditem%26tracking_id%3D11e21fd6-354d-4457-9a49-d61f31cb1964,1,0,Jeep,2.0
Renault Kwid 1.0 12v Sce Flex Zen Manual,40990.0,2020,72123,Vendedor indepedente,Lauro de Freitas,https://carro.mercadolivre.com.br/MLB-3835412647-kwid-10-12v-sce-flex-zen-manual-_JM#position%3D12%26search_layout%3Dgrid%26type%3Ditem%26tracking_id%3D11e21fd6-354d-4457-9a49-d61f31cb1964,1,0,Renault,1.0
Hyundai Ix35 2.0 Mpfi Gl 16v Flex 4p Automático,89900.0,2019,80000,Vendedor indepedente,Salvador,https://carro.mercadolivre.com.br/MLB-5045980022-ix35-20-mpfi-gl-16v-flex-4p-automatico-_JM#position%3D13%26search_layout%3Dgrid%26type%3Ditem%26tracking_id%3D11e21fd6-354d-4457-9a49-d61f31cb1964,0,0,Hyundai,2.0
Renault Captur Inten 16a,76500.0,2019,83000,Vendedor indepedente,Eunápolis,https://carro.mercadolivre.com.br/MLB-5013368728-renault-captur-inten-16a-2019-_JM#position%3D14%26search_layout%3Dgrid%26type%3Ditem%26tracking_id%3D11e21fd6-354d-4457-9a49-d61f31cb1964,1,0,Renault,Não informado
Fiat Mobi 1.0 Evo Flex Like. Manual,49990.0,2023,56124,Vendedor indepedente,Salvador,https://carro.mercadolivre.com.br/MLB-5056099704-fiat-mobi-10-evo-flex-like-manual-_JM#position%3D15%26search_layout%3Dgrid%26type%3Ditem%26tracking_id%3D11e21fd6-354d-4457-9a49-d61f31cb1964,1,0,Fiat,1.0
Hyundai Hb20 1.0 12v Flex Sense Manual,61990.0,2023,53779,Vendedor indepedente,Salvador,https://carro.mercadolivre.com.br/MLB-5056035648-hyundai-hb20-10-12v-flex-sense-manual-_JM#position%3D16%26search_layout%3Dgrid%26type%3Ditem%26tracking_id%3D11e21fd6-354d-4457-9a49-d61f31cb1964,1,0,Hyundai,1.0
Volkswagen Gol Tl Mb S,39900.0,2015,110000,Vendedor indepedente,Eunápolis,https://carro.mercadolivre.com.br/MLB-5007757926-volkswagen-gol-tl-mb-s-2015-_JM#position%3D17%26search_layout%3Dgrid%26type%3Ditem%26tracking_id%3D11e21fd6-354d-4457-9a49-d61f31cb1964,1,0,Volkswagen,Não informado
Fiat Mobi 1.0 Evo Flex Like. Manual,51990.0,2023,52839,Vendedor indepedente,Salvador,https://carro.mercadolivre.com.br/MLB-5056118854-fiat-mobi-10-evo-flex-like-manual-_JM#position%3D18%26search_layout%3Dgrid%26type%3Ditem%26tracking_id%3D11e21fd6-354d-4457-9a49-d61f31cb1964,1,0,Fiat,1.0
Jeep Renegade 1.3 T270 Turbo Flex Longitude At6,104990.0,2023,54005,Vendedor indepedente,Salvador,https://carro.mercadolivre.com.br/MLB-5056031468-jeep-renegade-13-t270-turbo-flex-longitude-at6-_JM#position%3D19%26search_layout%3Dgrid%26type%3Ditem%26tracking_id%3D11e21fd6-354d-4457-9a49-d61f31cb1964,1,0,Jeep,1.3
Fiat Mobi 1.0 Evo Flex Like. Manual,49990.0,2023,55052,Vendedor indepedente,Salvador,https://carro.mercadolivre.com.br/MLB-5056118748-fiat-mobi-10-evo-flex-like-manual-_JM#position%3D20%26search_layout%3Dgrid%26type%3Ditem%26tracking_id%3D11e21fd6-354d-4457-9a49-d61f31cb1964,1,0,Fiat,1.0
Fiat Argo 1.0 Firefly Flex Manual,63790.0,2023,51950,Vendedor indepedente,Salvador,https://carro.mercadolivre.com.br/MLB-5056118738-fiat-argo-10-firefly-flex-manual-_JM#position%3D21%26search_layout%3Dgrid%26type%3Ditem%26tracking_id%3D11e21fd6-354d-4457-9a49-d61f31cb1964,1,0,Fiat,1.0
Peugeot 208 1.6 16v Flex Active At6,73490.0,2023,48882,Vendedor indepedente,Salvador,https://carro.mercadolivre.com.br/MLB-5056005734-peugeot-208-16-16v-flex-active-at6-_JM#position%3D22%26search_layout%3Dgrid%26type%3Ditem%26tracking_id%3D11e21fd6-354d-4457-9a49-d61f31cb1964,1,0,Peugeot,1.6
Honda Hr-v 1.8 16v Flex Ex 4p Automático,83990.0,2017,67481,Vendedor indepedente,Salvador,https://carro.mercadolivre.com.br/MLB-4997251418-hr-v-18-16v-flex-ex-4p-automatico-_JM#position%3D23%26search_layout%3Dgrid%26type%3Ditem%26tracking_id%3D11e21fd6-354d-4457-9a49-d61f31cb1964,1,0,Honda,1.8
Nissan Kicks Sv 1.6 16v Flexstar 5p Aut.,78900.0,2018,109655,Vendedor indepedente,Salvador,https://carro.mercadolivre.com.br/MLB-3846594223-nissan-kicks-sv-16-16v-flexstar-5p-aut-20182018-_JM#position%3D24%26search_layout%3Dgrid%26type%3Ditem%26tracking_id%3D11e21fd6-354d-4457-9a49-d61f31cb1964,1,0,Nissan,1.6
Chevrolet Tracker 1.2 Turbo Flex Premier Automático,116990.0,2023,61528,Vendedor indepedente,Salvador,https://carro.mercadolivre.com.br/MLB-5055453152-chevrolet-tracker-12-turbo-flex-premier-automatico-_JM#position%3D25%26search_layout%3Dgrid%26type%3Ditem%26tracking_id%3D11e21fd6-354d-4457-9a49-d61f31cb1964,1,0,Chevrolet,1.2
Fiat Argo 1.0 Firefly Flex Manual,59990.0,2023,61603,Vendedor indepedente,Salvador,https://carro.mercadolivre.com.br/MLB-5055339302-fiat-argo-10-firefly-flex-manual-_JM#position%3D26%26search_layout%3Dgrid%26type%3Ditem%26tracking_id%3D11e21fd6-354d-4457-9a49-d61f31cb1964,1,0,Fiat,1.0
Citroën C4 Cactus 1.6 Vti 120 Flex Feel Pack Eat6,86890.0,2022,39193,Vendedor indepedente,Salvador,https://carro.mercadolivre.com.br/MLB-5055316448-citroen-c4-cactus-16-vti-120-flex-feel-pack-eat6-_JM#position%3D27%26search_layout%3Dgrid%26type%3Ditem%26tracking_id%3D11e21fd6-354d-4457-9a49-d61f31cb1964,1,0,Citroën,1.6
Chevrolet Onix 1.0 Flex Plus Lt Manual,73990.0,2023,53090,Vendedor indepedente,Salvador,https://carro.mercadolivre.com.br/MLB-5055326456-chevrolet-onix-10-flex-plus-lt-manual-_JM#position%3D28%26search_layout%3Dgrid%26type%3Ditem%26tracking_id%3D11e21fd6-354d-4457-9a49-d61f31cb1964,1,0,Chevrolet,1.0
Chevrolet Onix 1.0 Flex Lt Manual,74190.0,2024,61526,Vendedor indepedente,Salvador,https://carro.mercadolivre.com.br/MLB-5055316440-chevrolet-onix-10-flex-lt-manual-_JM#position%3D29%26search_layout%3Dgrid%26type%3Ditem%26tracking_id%3D11e21fd6-354d-4457-9a49-d61f31cb1964,1,0,Chevrolet,1.0
Citroën C3 1.0 Firefly Flex Feel Manual,67590.0,2023,47632,Vendedor indepedente,Salvador,https://carro.mercadolivre.com.br/MLB-5055326444-citroen-c3-10-firefly-flex-feel-manual-_JM#position%3D30%26search_layout%3Dgrid%26type%3Ditem%26tracking_id%3D11e21fd6-354d-4457-9a49-d61f31cb1964,1,0,Citroën,1.0
Volkswagen Voyage 1.0 12v Mpi Totalflex 4p Manual,54370.0,2023,60956,Vendedor indepedente,Salvador,https://carro.mercadolivre.com.br/MLB-3846257995-voyage-10-12v-mpi-totalflex-4p-manual-_JM#position%3D31%26search_layout%3Dgrid%26type%3Ditem%26tracking_id%3D11e21fd6-354d-4457-9a49-d61f31cb1964,1,0,Volkswagen,1.0
Volkswagen Voyage 1.0 12v Mpi Totalflex 4p Manual,54370.0,2023,52893,Vendedor indepedente,Salvador,https://carro.mercadolivre.com.br/MLB-3846305833-voyage-10-12v-mpi-totalflex-4p-manual-_JM#position%3D32%26search_layout%3Dgrid%26type%3Ditem%26tracking_id%3D11e21fd6-354d-4457-9a49-d61f31cb1964,1,0,Volkswagen,1.0
Fiat Argo 1.0 Firefly Flex Drive Manual,66490.0,2023,54238,Vendedor indepedente,Salvador,https://carro.mercadolivre.com.br/MLB-3846171525-fiat-argo-10-firefly-flex-drive-manual-_JM#position%3D33%26search_layout%3Dgrid%26type%3Ditem%26tracking_id%3D11e21fd6-354d-4457-9a49-d61f31cb1964,1,0,Fiat,1.0
Chevrolet Onix 1.0 Flex Plus Lt Manual,73990.0,2023,50859,Vendedor indepedente,Salvador,https://carro.mercadolivre.com.br/MLB-3845955333-chevrolet-onix-10-flex-plus-lt-manual-_JM#position%3D34%26search_layout%3Dgrid%26type%3Ditem%26tracking_id%3D11e21fd6-354d-4457-9a49-d61f31cb1964,1,0,Chevrolet,1.0
Chevrolet Onix 1.0 Turbo Flex Ltz Manual,84990.0,2023,53415,Vendedor indepedente,Salvador,https://carro.mercadolivre.com.br/MLB-3845955315-chevrolet-onix-10-turbo-flex-ltz-manual-_JM#position%3D35%26search_layout%3Dgrid%26type%3Ditem%26tracking_id%3D11e21fd6-354d-4457-9a49-d61f31cb1964,1,0,Chevrolet,1.0
Chevrolet Onix 1.0 Flex Manual,70390.0,2023,50376,Vendedor indepedente,Salvador,https://carro.mercadolivre.com.br/MLB-3846054589-chevrolet-onix-10-flex-manual-_JM#position%3D36%26search_layout%3Dgrid%26type%3Ditem%26tracking_id%3D11e21fd6-354d-4457-9a49-d61f31cb1964,1,0,Chevrolet,1.0
Volkswagen T-cross 1.4 250 Tsi Total Flex Highline Automático,116990.0,2022,26749,Vendedor indepedente,Salvador,https://carro.mercadolivre.com.br/MLB-3845228251-t-cross-14-250-tsi-total-flex-highline-automatico-_JM#position%3D37%26search_layout%3Dgrid%26type%3Ditem%26tracking_id%3D11e21fd6-354d-4457-9a49-d61f31cb1964,1,0,Volkswagen,1.4
Volkswagen Virtus 1.0 170 Tsi Automático,101250.0,2023,13236,Vendedor indepedente,Salvador,https://carro.mercadolivre.com.br/MLB-3845175453-virtus-10-170-tsi-automatico-_JM#position%3D38%26search_layout%3Dgrid%26type%3Ditem%26tracking_id%3D11e21fd6-354d-4457-9a49-d61f31cb1964,1,0,Volkswagen,1.0
Volkswagen Virtus Comfort. 200 Tsi 1.0 Flex 12v Aut,69900.0,2019,168200,Vendedor indepedente,Lauro de Freitas,https://carro.mercadolivre.com.br/MLB-5056532266-virtus-comfortline-10-2019-automatico-_JM#position%3D39%26search_layout%3Dgrid%26type%3Ditem%26tracking_id%3D11e21fd6-354d-4457-9a49-d61f31cb1964,1,0,Volkswagen,1.0
Chevrolet Onix 1.4 Mpfi Lt 8v Flex 4p Manual,53990.0,2019,50466,Vendedor indepedente,Salvador,https://carro.mercadolivre.com.br/MLB-5045897926-onix-14-mpfi-lt-8v-flex-4p-manual-_JM#position%3D40%26search_layout%3Dgrid%26type%3Ditem%26tracking_id%3D11e21fd6-354d-4457-9a49-d61f31cb1964,1,0,Chevrolet,1.4
Jeep Compass 2.0 16v Flex Limited Automático,98990.0,2018,59529,Vendedor indepedente,Salvador,https://carro.mercadolivre.com.br/MLB-3819669415-compass-20-16v-flex-limited-automatico-_JM#position%3D41%26search_layout%3Dgrid%26type%3Ditem%26tracking_id%3D11e21fd6-354d-4457-9a49-d61f31cb1964,1,0,Jeep,2.0
Renault Sandero Auth 10,42900.0,2017,71800,Vendedor indepedente,Lauro de Freitas,https://carro.mercadolivre.com.br/MLB-3842279703-renault-sandero-auth-10-2017-_JM#position%3D42%26search_layout%3Dgrid%26type%3Ditem%26tracking_id%3D11e21fd6-354d-4457-9a49-d61f31cb1964,0,0,Renault,Não informado
Renault Fluence 2.0 Dynamique Hi-flex 4p,37000.0,2013,154000,Vendedor indepedente,Barreiras,https://carro.mercadolivre.com.br/MLB-5029075922-renault-fluence-2013-20-dynamique-hi-flex-4p-_JM#position%3D43%26search_layout%3Dgrid%26type%3Ditem%26tracking_id%3D11e21fd6-354d-4457-9a49-d61f31cb1964,0,0,Renault,2.0
Bmw X1 2.0 16v Turbo Activeflex Sdrive20i 4p Automático,159990.0,2020,42432,Vendedor indepedente,Salvador,https://carro.mercadolivre.com.br/MLB-3827233115-x1-20-16v-turbo-activeflex-sdrive20i-4p-automatico-_JM#position%3D44%26search_layout%3Dgrid%26type%3Ditem%26tracking_id%3D11e21fd6-354d-4457-9a49-d61f31cb1964,1,0,Bmw,2.0
Jeep Compass Limeted F H,105000.0,2018,80000,Vendedor indepedente,Eunápolis,https://carro.mercadolivre.com.br/MLB-3818982735-jeep-compass-limeted-f-h-2018-_JM#position%3D45%26search_layout%3Dgrid%26type%3Ditem%26tracking_id%3D11e21fd6-354d-4457-9a49-d61f31cb1964,1,0,Jeep,Não informado
Ford Fiesta Ha 1.6l Se,43900.0,2015,100280,Vendedor indepedente,Lauro de Freitas,https://carro.mercadolivre.com.br/MLB-3841273089-ford-fiesta-ha-16l-se-2015-_JM#position%3D46%26search_layout%3Dgrid%26type%3Ditem%26tracking_id%3D11e21fd6-354d-4457-9a49-d61f31cb1964,0,0,Ford,Não informado
Ford Ecosport Se At 1.5,67900.0,2019,120521,Vendedor indepedente,Lauro de Freitas,https://carro.mercadolivre.com.br/MLB-3839931141-ford-ecosport-se-at-15-2019-_JM#position%3D47%26search_layout%3Dgrid%26type%3Ditem%26tracking_id%3D11e21fd6-354d-4457-9a49-d61f31cb1964,1,0,Ford,1.5
Ford Ka 1.0 Se Flex 4p,48500.0,2019,58000,Vendedor indepedente,Eunápolis,https://carro.mercadolivre.com.br/MLB-5054715510-ford-ka-se-10-3-cilindros-1919-_JM#position%3D48%26search_layout%3Dgrid%26type%3Ditem%26tracking_id%3D11e21fd6-354d-4457-9a49-d61f31cb1964,0,0,Ford,1.0
Jeep Renegade 1.8 16v Flex Longitude 4p Automático,84900.0,2020,63533,Vendedor indepedente,Salvador,https://carro.mercadolivre.com.br/MLB-5029377284-jeep-renegade-18-16v-flex-longitude-4p-automatico-_JM#position%3D1%26search_layout%3Dgrid%26type%3Ditem%26tracking_id%3D32bec298-aa96-4bb2-92c4-46571e6c9fb6,1,0,Jeep,1.8
Volkswagen Voyage 1.0 12v Mpi Totalflex 4p Manual,54370.0,2023,63530,Vendedor indepedente,Salvador,https://carro.mercadolivre.com.br/MLB-3841077677-voyage-10-12v-mpi-totalflex-4p-manual-_JM#position%3D2%26search_layout%3Dgrid%26type%3Ditem%26tracking_id%3D32bec298-aa96-4bb2-92c4-46571e6c9fb6,1,0,Volkswagen,1.0
Volkswagen T-cross 1.0 200 Tsi Total Flex Comfortline Automático,112900.0,2023,17898,Vendedor indepedente,Salvador,https://carro.mercadolivre.com.br/MLB-5045910230-t-cross-10-200-tsi-total-flex-comfortline-automatico-_JM#position%3D3%26search_layout%3Dgrid%26type%3Ditem%26tracking_id%3D32bec298-aa96-4bb2-92c4-46571e6c9fb6,1,0,Volkswagen,1.0
Volkswagen Gol 1.6 Msi Totalflex 4p Manual,48900.0,2019,75000,Vendedor indepedente,Salvador,https://carro.mercadolivre.com.br/MLB-5045910202-gol-16-msi-totalflex-4p-manual-_JM#position%3D4%26search_layout%3Dgrid%26type%3Ditem%26tracking_id%3D32bec298-aa96-4bb2-92c4-46571e6c9fb6,0,0,Volkswagen,1.6
Chevrolet Tracker 1.2 Turbo Flex Rs Automático,129900.0,2024,44491,Vendedor indepedente,Salvador,https://carro.mercadolivre.com.br/MLB-3840027663-chevrolet-tracker-12-turbo-flex-rs-automatico-_JM#position%3D5%26search_layout%3Dgrid%26type%3Ditem%26tracking_id%3D32bec298-aa96-4bb2-92c4-46571e6c9fb6,1,0,Chevrolet,1.2
Ford Ka Ka 1.0 Se/se Plus Tivct Flex 5p,41900.0,2017,71000,Vendedor indepedente,Lauro de Freitas,https://carro.mercadolivre.com.br/MLB-4960156804-ka-10-se-flex-_JM#position%3D6%26search_layout%3Dgrid%26type%3Ditem%26tracking_id%3D32bec298-aa96-4bb2-92c4-46571e6c9fb6,1,0,Ford,1.0
Volkswagen Fox Novo  Cl Ma,44900.0,2015,88200,Vendedor indepedente,Lauro de Freitas,https://carro.mercadolivre.com.br/MLB-5025412656-volkswagen-novo-fox-10-2015-_JM#position%3D7%26search_layout%3Dgrid%26type%3Ditem%26tracking_id%3D32bec298-aa96-4bb2-92c4-46571e6c9fb6,1,0,Volkswagen,Não informado
Volkswagen Gol 1.0 12v Track Total Flex 5p,48900.0,2017,79000,Vendedor indepedente,Lauro de Freitas,https://carro.mercadolivre.com.br/MLB-3825537145-volkswagen-gol-10-12v-track-total-flex-5p-_JM#position%3D8%26search_layout%3Dgrid%26type%3Ditem%26tracking_id%3D32bec298-aa96-4bb2-92c4-46571e6c9fb6,0,0,Volkswagen,1.0
Jeep Renegade Sport 1.8 4x2 Flex 16v Aut.,75900.0,2019,81292,Vendedor indepedente,Salvador,https://carro.mercadolivre.com.br/MLB-5039779074-jeep-renegade-sport-18-4x2-flex-16v-aut-20192019-_JM#position%3D9%26search_layout%3Dgrid%26type%3Ditem%26tracking_id%3D32bec298-aa96-4bb2-92c4-46571e6c9fb6,1,0,Jeep,1.8
Chevrolet Equinox 2.0 Premier Turbo Awd Aut. 5p,124900.0,2018,87000,Vendedor indepedente,Mucuri,https://carro.mercadolivre.com.br/MLB-5029383122-chevrolet-equinox-2018-20-premier-turbo-awd-aut-5p-_JM#position%3D10%26search_layout%3Dgrid%26type%3Ditem%26tracking_id%3D32bec298-aa96-4bb2-92c4-46571e6c9fb6,0,0,Chevrolet,2.0
Fiat Toro 2.0 16v Turbo Diesel Volcano 4wd At9,117900.0,2020,79246,Vendedor indepedente,Salvador,https://carro.mercadolivre.com.br/MLB-5035452244-fiat-toro-20-16v-turbo-diesel-volcano-4wd-at9-_JM#position%3D11%26search_layout%3Dgrid%26type%3Ditem%26tracking_id%3D32bec298-aa96-4bb2-92c4-46571e6c9fb6,1,0,Fiat,2.0
Ford F-1000 4.3 Xl 4x2,105000.0,1998,650000,Vendedor indepedente,Luís Eduardo Magalhães,https://carro.mercadolivre.com.br/MLB-3820991893-ford-f-1000-43-xl-4x2-_JM#position%3D12%26search_layout%3Dgrid%26type%3Ditem%26tracking_id%3D32bec298-aa96-4bb2-92c4-46571e6c9fb6,1,0,Ford,4.3
Nissan Sentra 2.0 S Flex Aut. 4p,34000.0,2012,120000,Vendedor indepedente,Itapetinga,https://carro.mercadolivre.com.br/MLB-3809568315-nissan-sentra-20-s-flex-aut-4p-_JM#position%3D13%26search_layout%3Dgrid%26type%3Ditem%26tracking_id%3D32bec298-aa96-4bb2-92c4-46571e6c9fb6,0,0,Nissan,2.0
Renault Kwid 1.0 12v Sce Flex Zen Manual,39990.0,2019,45345,Vendedor indepedente,Lauro de Freitas,https://carro.mercadolivre.com.br/MLB-5016581452-kwid-10-12v-sce-flex-zen-manual-_JM#position%3D14%26search_layout%3Dgrid%26type%3Ditem%26tracking_id%3D32bec298-aa96-4bb2-92c4-46571e6c9fb6,1,0,Renault,1.0
Chevrolet Onix 1.0 Flex Manual,67990.0,2023,55675,Vendedor indepedente,Salvador,https://carro.mercadolivre.com.br/MLB-3846913013-chevrolet-onix-10-flex-manual-_JM#position%3D15%26search_layout%3Dgrid%26type%3Ditem%26tracking_id%3D32bec298-aa96-4bb2-92c4-46571e6c9fb6,1,0,Chevrolet,1.0
Fiat Argo 1.0 Firefly Flex Drive Manual,67890.0,2023,51263,Vendedor indepedente,Salvador,https://carro.mercadolivre.com.br/MLB-3846900457-fiat-argo-10-firefly-flex-drive-manual-_JM#position%3D16%26search_layout%3Dgrid%26type%3Ditem%26tracking_id%3D32bec298-aa96-4bb2-92c4-46571e6c9fb6,1,0,Fiat,1.0
Hyundai Hb20 1.0 12v Flex Sense Manual,68690.0,2023,21357,Vendedor indepedente,Salvador,https://carro.mercadolivre.com.br/MLB-5055995718-hyundai-hb20-10-12v-flex-sense-manual-_JM#position%3D17%26search_layout%3Dgrid%26type%3Ditem%26tracking_id%3D32bec298-aa96-4bb2-92c4-46571e6c9fb6,1,0,Hyundai,1.0
Fiat Argo 1.0 Firefly Flex Drive Manual,67290.0,2023,47933,Vendedor indepedente,Salvador,https://carro.mercadolivre.com.br/MLB-5055681054-fiat-argo-10-firefly-flex-drive-manual-_JM#position%3D18%26search_layout%3Dgrid%26type%3Ditem%26tracking_id%3D32bec298-aa96-4bb2-92c4-46571e6c9fb6,1,0,Fiat,1.0
Chevrolet Tracker 1.2 Turbo Flex Premier Automático,116490.0,2023,45701,Vendedor indepedente,Salvador,https://carro.mercadolivre.com.br/MLB-5055401572-chevrolet-tracker-12-turbo-flex-premier-automatico-_JM#position%3D19%26search_layout%3Dgrid%26type%3Ditem%26tracking_id%3D32bec298-aa96-4bb2-92c4-46571e6c9fb6,1,0,Chevrolet,1.2
